customer_id,province,city,district,street_name,home_number,last_update
C02032,North Carolina,Davidson,Mecklenburg,Johnson Road,874,2024-01-21 15:37:22
C02033,North Carolina,Kelly,Bladen,Wilcox Wall,29830,2024-01-10 14:43:57
C02033,Washington,Marlin,Grant,Weaver Inlet,779,2024-01-10 14:43:57
C02034,Pennsylvania,Darlington,Beaver,Spencer Road,8686,2024-01-14 12:15:04
C02035,Ohio,Amesville,Athens,Alexander Tunnel,97154,2024-01-15 10:12:43
C02036,Tennessee,Talbott,Hamblen,Melissa Unions,67211,2024-01-14 07:45:58
C02036,Missouri,Braymer,Caldwell,Reyes Track,814,2024-01-14 07:45:58
C02037,Nebraska,Utica,Seward,Goodwin Lodge,9137,2024-01-09 15:32:09
C02037,Georgia,Ellerslie,Harris,Robert Islands,94231,2024-01-09 15:32:09
C02038,California,Keene,Kern,Lucero Corner,19151,2024-01-09 04:20:56
C02038,New Mexico,La Loma,Guadalupe,Jenna Light,4,2024-01-09 04:20:56
C02039,Illinois,Metropolis,Massac,Campbell Greens,58151,2024-01-27 23:03:01
C02040,New Mexico,Reserve,Catron,Troy Port,19268,2024-01-11 22:34:51
C02040,Minnesota,Red Lake Falls,Red Lake,Andrew Parkway,681,2024-01-11 22:34:51
C02041,New Mexico,Santa Teresa,Dona Ana,Roy Route,6117,2024-01-29 11:04:43
C02041,New York,Port Crane,Broome,Cohen Village,420,2024-01-29 11:04:43
C02042,Texas,Doucette,Tyler,Matthew Path,582,2024-01-06 14:44:01
C02042,Nebraska,Rushville,Sheridan,Duarte Branch,9779,2024-01-06 14:44:01
C02043,Tennessee,Milligan College,Carter,Murillo Bypass,3151,2024-01-19 13:15:28
C02044,New York,Gilboa,Schoharie,Davis Key,896,2024-01-10 07:11:03
C02045,New York,Bellmore,Nassau,Schultz Mountain,4194,2024-01-11 13:26:22
C02046,Alabama,Sumiton,Walker,Howard Lake,99010,2024-01-31 13:01:19
C02047,New York,Auburn,Cayuga,Jose Road,27770,2024-01-24 04:13:03
C02047,California,Anderson,Shasta,Ray Vista,268,2024-01-24 04:13:03
C02048,North Carolina,Kelly,Bladen,Baker Square,4821,2024-01-18 12:32:27
C02049,Arkansas,Huttig,Union,Alexandra Avenue,15576,2024-02-10 13:25:23
C02049,Wisconsin,Sherwood,Calumet,Osborne Spring,1398,2024-02-10 13:25:23
C02050,Oklahoma,Putnam,Dewey,Eric Ford,5083,2024-02-03 17:23:32
C02050,Pennsylvania,Eighty Four,Washington,Allen Mountain,2523,2024-02-03 17:23:32
C02051,Kansas,Toronto,Woodson,Joshua Glen,213,2024-02-08 21:23:32
C02051,Wisconsin,Wilmot,Kenosha,Salinas Orchard,656,2024-02-08 21:23:32
C02052,Missouri,Ashland,Boone,Nathaniel Bridge,4558,2024-01-04 21:50:05
C02052,Maryland,Nanticoke,Wicomico,Yolanda Inlet,294,2024-01-04 21:50:05
C02053,Illinois,Sainte Marie,Jasper,Lopez Street,8729,2024-01-29 03:01:14
C02053,Iowa,Oyens,Plymouth,Michelle Summit,625,2024-01-29 03:01:14
C02054,Wisconsin,Elcho,Langlade,Smith Circle,5822,2024-02-06 08:38:15
C02054,Tennessee,Rockvale,Rutherford,Thomas Flats,167,2024-02-06 08:38:15
C02055,Virginia,Kents Store,Fluvanna,Melissa Roads,341,2024-01-10 20:32:36
C02055,Texas,Jonesville,Harrison,Pineda Mills,5688,2024-01-10 20:32:36
C02056,Pennsylvania,Fairview Village,Montgomery,Joel Mill,987,2024-01-11 12:03:10
C02057,Minnesota,Truman,Martin,Wright Ferry,981,2024-01-21 18:27:00
C02057,Pennsylvania,Lewisburg,Union,Janet Shoal,96575,2024-01-21 18:27:00
C02058,New York,Bloomville,Delaware,Nelson Heights,1256,2024-02-07 23:40:20
C02058,North Carolina,Wise,Warren,Sheila Drives,83464,2024-02-07 23:40:20
C02059,Washington,Marlin,Grant,Marsh Curve,961,2024-01-17 19:02:13
C02060,Tennessee,Grimsley,Fentress,April Mission,86069,2024-02-07 17:15:19
C02061,Virginia,Keeling,Pittsylvania,Cassie Greens,1068,2024-01-11 00:46:31
C02062,Oregon,Detroit,Marion,April Drive,216,2024-01-05 00:51:52
C02062,Maryland,North Beach,Calvert,Terri Path,604,2024-01-05 00:51:52
C02063,Michigan,Brant,Saginaw,Todd Landing,710,2024-01-27 15:45:37
C02064,Virginia,Verona,Augusta,Bennett Isle,625,2024-01-24 16:41:49
C02065,Pennsylvania,Renfrew,Butler,Jones Forest,2888,2024-02-01 23:16:05
C02066,California,Santa Cruz,Santa Cruz,Erica Plaza,860,2024-01-18 04:08:34
C02067,Michigan,Ruth,Huron,Christopher Alley,1492,2024-01-09 21:23:42
C02068,Virginia,Haymarket,Prince William,Jane Burg,68085,2024-02-04 01:57:14
C02069,Maine,Owls Head,Knox,Clark Village,2132,2024-01-10 08:57:03
C02070,Kansas,Windom,Mcpherson,Nash Forest,319,2024-01-14 06:54:52
C02070,Texas,Petrolia,Clay,Gabriella Parkways,43843,2024-01-14 06:54:52
C02071,New Mexico,Pinehill,Cibola,Kellie Mountains,756,2024-01-30 12:42:02
C02072,Pennsylvania,Drums,Luzerne,Angela Bypass,87472,2024-01-23 16:18:54
C02072,Kansas,Cottonwood Falls,Chase,Jennifer Square,11265,2024-01-23 16:18:54
C02073,Alabama,Sumiton,Walker,Brian Spur,12178,2024-01-27 05:46:37
C02073,Tennessee,Pruden,Claiborne,Seth Terrace,42327,2024-01-27 05:46:37
C02074,Washington,Wallula,Walla Walla,Amanda Ridge,6304,2024-01-22 06:06:41
C02074,Illinois,Galatia,Saline,Parker Curve,2618,2024-01-22 06:06:41
C02075,California,Witter Springs,Lake,Alec Key,10017,2024-02-01 15:04:05
C02075,South Carolina,Kinards,Newberry,Katherine Circles,62238,2024-02-01 15:04:05
C02076,Texas,Whitehouse,Smith,Gregory Vista,819,2024-01-14 11:28:54
C02077,Texas,New Caney,Montgomery,Smith Way,6961,2024-02-06 22:38:38
C02078,Ohio,South Charleston,Clark,Simpson Overpass,4509,2024-01-24 13:53:10
C02079,Virginia,Front Royal,Warren,Hannah Keys,33501,2024-01-13 22:58:09
C02079,Ohio,White Cottage,Muskingum,Page Manor,51049,2024-01-13 22:58:09
C02080,Florida,Apollo Beach,Hillsborough,Gray Crest,3051,2024-02-02 12:06:59
C02081,Texas,San Felipe,Austin,Diane Burgs,673,2024-01-15 02:54:12
C02081,Hawaii,Laupahoehoe,Hawaii,Michelle Radial,40741,2024-01-15 02:54:12
C02082,Minnesota,Emmons,Freeborn,Perry Garden,90363,2024-01-12 08:11:10
C02082,Ohio,Toledo,Wood,Castillo Flats,91958,2024-01-12 08:11:10
C02083,Indiana,Fair Oaks,Jasper,Garcia Divide,675,2024-01-25 11:39:09
C02084,Arkansas,Bradley,Lafayette,Deborah Grove,5003,2024-01-07 15:08:47
C02085,North Carolina,Harrellsville,Hertford,Camacho Lake,464,2024-01-12 03:21:47
C02086,Florida,Osteen,Volusia,Donald Extension,16519,2024-01-12 07:22:08
C02086,West Virginia,Mannington,Marion,Richard Brook,175,2024-01-12 07:22:08
C02087,South Carolina,Dorchester,Dorchester,Stephen Junctions,92677,2024-01-27 06:29:07
C02088,California,Jolon,Monterey,Nicole Rue,28439,2024-01-18 12:29:27
C02089,Ohio,Stryker,Williams,Mueller Expressway,20487,2024-01-31 18:10:32
C02089,Pennsylvania,Worcester,Montgomery,Pamela Village,65347,2024-01-31 18:10:32
C02090,North Carolina,Rocky Point,Pender,Goodwin Corners,4271,2024-01-14 23:24:57
C02090,Oregon,Brookings,Curry,Pace Junction,14595,2024-01-14 23:24:57
C02091,Utah,Snowville,Box Elder,Smith Points,2906,2024-01-22 04:37:37
C02092,Virginia,Locust Dale,Madison,Coleman Glens,72943,2024-02-02 18:29:02
C02093,West Virginia,Point Pleasant,Mason,Ariana Estate,5081,2024-02-03 13:46:49
C02094,New Mexico,La Loma,Guadalupe,Edward Flat,741,2024-01-28 17:40:48
C02094,Virginia,Onancock,Accomack,Brown Meadow,22525,2024-01-28 17:40:48
C02095,Alabama,Greensboro,Hale,Jacob Summit,76228,2024-01-05 20:54:34
C02096,Minnesota,Alden,Freeborn,Rebecca Key,1754,2024-01-07 03:52:16
C02096,Idaho,Franklin,Franklin,Cole Gateway,9058,2024-01-07 03:52:16
C02097,Tennessee,Ridgetop,Robertson,Christina Forest,691,2024-01-24 13:07:07
C02098,Florida,Gotha,Orange,Laurie Manors,561,2024-01-31 06:50:26
C02098,Texas,Deport,Lamar,Lisa Tunnel,4646,2024-01-31 06:50:26
C02099,Pennsylvania,Calumet,Westmoreland,Peters Knolls,2508,2024-01-24 17:45:48
C02100,Virginia,Hayes,Gloucester,Deborah Inlet,99925,2024-02-05 03:22:36
C02101,Connecticut,Norfolk,Litchfield,Andrade Prairie,286,2024-01-30 13:57:35
C02102,Illinois,Garden Prairie,Boone,Duran Coves,3825,2024-02-07 08:58:09
C02102,Kansas,Coffeyville,Montgomery,Thomas Gateway,86591,2024-02-07 08:58:09
C02103,California,Villa Park,Orange,Kimberly Ferry,390,2024-01-15 15:28:29
C02104,Ohio,Stockdale,Pike,Burns Bridge,830,2024-01-26 04:46:39
C02104,New Mexico,Petaca,Rio Arriba,Anna Pine,167,2024-01-26 04:46:39
C02105,Virginia,Verona,Augusta,Conner Ramp,19105,2024-01-31 15:44:44
C02105,Oklahoma,Leflore,Le Flore,Megan Courts,709,2024-01-31 15:44:44
C02106,Iowa,Barnum,Webster,Bailey Squares,691,2024-01-26 19:46:59
C02106,Nebraska,Ithaca,Saunders,Wright Motorway,7384,2024-01-26 19:46:59
C02107,Tennessee,Johnson City,Washington,Mcgee Landing,7695,2024-01-04 16:52:11
C02108,Illinois,Nauvoo,Hancock,White Lodge,27324,2024-01-08 08:48:28
C02109,West Virginia,Exchange,Braxton,Ashley Canyon,6651,2024-01-12 15:12:28
C02110,Ohio,Toledo,Wood,Lee Mission,8329,2024-02-06 05:01:43
C02110,Tennessee,Woodbury,Cannon,Cruz Square,160,2024-02-06 05:01:43
C02111,Arkansas,Plainview,Yell,Thomas Avenue,42363,2024-02-04 05:06:51
C02112,Colorado,Almont,Gunnison,Amanda Cliff,18434,2024-01-13 07:52:13
C02112,Maine,Topsham,Sagadahoc,Jacob Wall,716,2024-01-13 07:52:13
C02113,Pennsylvania,Girardville,Schuylkill,Robert Circles,47620,2024-01-22 18:41:47
C02113,South Dakota,Ridgeview,Dewey,Harris Mountain,735,2024-01-22 18:41:47
C02114,Missouri,Holliday,Monroe,Leon Mall,7311,2024-02-09 23:35:04
C02114,Idaho,Jerome,Jerome,Hunt Islands,266,2024-02-09 23:35:04
C02115,Illinois,Glencoe,Cook,Walker Fields,14857,2024-01-30 05:28:12
C02115,New York,Round Lake,Saratoga,Richard Meadows,88041,2024-01-30 05:28:12
C02116,Iowa,Bedford,Taylor,Juan Locks,288,2024-01-19 21:27:35
C02117,Louisiana,New Sarpy,Saint Charles,Schwartz Bypass,736,2024-02-08 07:53:19
C02118,South Dakota,Egan,Moody,Zachary Field,2293,2024-01-11 14:26:09
C02118,Maryland,Nanticoke,Wicomico,Kevin Avenue,308,2024-01-11 14:26:09
C02119,Virginia,Jamesville,Northampton,Richard Overpass,4927,2024-01-08 10:43:43
C02120,Tennessee,Shawanee,Claiborne,Ann Lodge,133,2024-01-22 21:57:47
C02121,Maryland,Big Pool,Washington,Banks Square,78181,2024-01-27 14:55:55
C02122,Wisconsin,Barronett,Barron,Michael Parkway,302,2024-01-17 21:12:43
C02122,Indiana,Hagerstown,Wayne,James Oval,60338,2024-01-17 21:12:43
C02123,Maine,North Vassalboro,Kennebec,Powell Drives,749,2024-02-06 15:22:47
C02123,Oklahoma,Mutual,Woodward,Thomas Loop,488,2024-02-06 15:22:47
C02124,Missouri,Corder,Lafayette,Robert Plain,28837,2024-01-27 03:02:55
C02125,Arkansas,Elaine,Phillips,Bullock Port,8227,2024-01-25 06:55:21
C02125,Florida,Reddick,Marion,Joshua Ports,3953,2024-01-25 06:55:21
C02126,Connecticut,Darien,Fairfield,Lawrence Stream,32072,2024-01-31 11:08:14
C02126,South Dakota,Egan,Moody,Olsen Mall,15623,2024-01-31 11:08:14
C02127,Oklahoma,Oaks,Delaware,Erin Harbors,7014,2024-01-16 22:49:16
C02128,Indiana,Bentonville,Fayette,Jonathan Mill,20836,2024-01-27 02:00:59
C02129,Arizona,Ash Fork,Yavapai,Justin Mission,8562,2024-01-26 03:38:20
C02129,Illinois,Lake Zurich,Lake,Lisa Plains,861,2024-01-26 03:38:20
C02130,Kansas,Potter,Atchison,Stevens Lodge,63951,2024-02-05 03:25:14
C02130,West Virginia,Baxter,Marion,Rickey Port,65,2024-02-05 03:25:14
C02131,Pennsylvania,Valley Forge,Montgomery,Newman Mall,3375,2024-01-02 19:35:17
C02132,California,Calistoga,Napa,Norman Wall,453,2024-01-13 02:02:37
C02132,New Hampshire,Danbury,Merrimack,Olson Orchard,785,2024-01-13 02:02:37
C02133,Minnesota,Waskish,Beltrami,Wagner Loop,88374,2024-01-21 04:48:57
C02133,Illinois,Keenes,Wayne,Weaver Port,39604,2024-01-21 04:48:57
C02134,Montana,Buffalo,Fergus,Wall Loaf,217,2024-01-27 09:30:38
C02134,Indiana,Westpoint,Tippecanoe,Christine Turnpike,881,2024-01-27 09:30:38
C02135,Missouri,Sarcoxie,Jasper,Samuel Loop,29403,2024-01-04 09:06:45
C02135,Minnesota,Littlefork,Koochiching,Kevin Overpass,1269,2024-01-04 09:06:45
C02136,Michigan,White Lake,Oakland,Flores Walks,8619,2024-01-21 06:09:35
C02137,Kansas,Lawrence,Douglas,Hardin Alley,8393,2024-02-04 22:26:10
C02138,Tennessee,Watauga,Carter,Garrett Mountains,9425,2024-01-31 15:48:34
C02139,North Dakota,Lansford,Bottineau,West Lakes,7486,2024-01-16 14:03:47
C02139,New York,Plymouth,Chenango,Cynthia Point,7056,2024-01-16 14:03:47
C02140,Nebraska,Crab Orchard,Johnson,Monica Junction,7384,2024-01-30 03:40:39
C02141,Pennsylvania,Numidia,Columbia,Julie Light,61531,2024-01-22 03:36:40
C02142,Utah,Peoa,Summit,Gray Brooks,244,2024-01-24 20:53:38
C02142,Tennessee,Pruden,Claiborne,Bennett Mountain,918,2024-01-24 20:53:38
C02143,Georgia,Vidalia,Toombs,Delacruz Mission,7554,2024-01-16 01:14:47
C02144,New Hampshire,Rumney,Grafton,Hampton Falls,533,2024-02-02 07:01:54
C02145,Michigan,South Range,Houghton,Franklin Radial,9660,2024-01-31 12:40:05
C02146,Montana,Martin City,Flathead,Willie Throughway,8804,2024-01-16 07:16:16
C02146,New Mexico,Fort Sumner,De Baca,Keith Brooks,63487,2024-01-16 07:16:16
C02147,California,Rowland Heights,Los Angeles,Martinez Port,79022,2024-01-09 21:27:21
C02148,Wisconsin,Lake Delton,Sauk,Caroline Spurs,4312,2024-02-05 15:24:43
C02148,North Carolina,Skyland,Buncombe,Kylie Harbor,557,2024-02-05 15:24:43
C02149,Minnesota,Edgerton,Pipestone,Lopez Locks,8723,2024-01-27 16:08:22
C02150,Louisiana,Boothville,Plaquemines,Patrick Fords,5783,2024-01-31 09:00:11
C02151,California,Woodbridge,San Joaquin,Tammie Center,1367,2024-01-23 00:53:19
C02152,Nebraska,Belgrade,Boone,Ballard Shoals,322,2024-02-04 00:14:59
C02153,Washington,Camano Island,Island,Miller Manor,5579,2024-01-21 15:11:41
C02154,North Dakota,Tower City,Cass,Baker Burg,89443,2024-01-09 06:57:35
C02155,Pennsylvania,Worcester,Montgomery,Powell Harbors,36674,2024-01-31 19:19:14
C02156,Michigan,Williamston,Ingham,Morrison Branch,786,2024-01-25 10:47:19
C02157,Virginia,Hot Springs,Bath,Martinez Square,59094,2024-02-04 15:49:57
C02158,Georgia,Royston,Franklin,Owens Ferry,725,2024-02-05 03:04:21
C02158,Colorado,Campo,Baca,Nelson Stream,78610,2024-02-05 03:04:21
C02159,Kentucky,Rumsey,Mclean,Andrea Harbor,75193,2024-01-30 16:46:46
C02160,Michigan,Oscoda,Iosco,John Plains,80356,2024-01-11 07:19:12
C02161,Kentucky,Frankfort,Franklin,Anita Rue,8777,2024-02-01 06:18:59
C02161,Missouri,Kidder,Caldwell,Pamela Mountains,139,2024-02-01 06:18:59
C02162,Texas,Dougherty,Floyd,Mary Rapid,256,2024-01-07 08:26:32
C02163,Montana,Drummond,Granite,Holt Hollow,631,2024-02-02 12:42:10
C02163,Massachusetts,Cambridge,Middlesex,Strickland Cliff,626,2024-02-02 12:42:10
C02164,New York,Slingerlands,Albany,Simon Street,616,2024-01-09 17:34:13
C02164,Pennsylvania,Hyner,Clinton,Laura Track,638,2024-01-09 17:34:13
C02165,Oklahoma,Wakita,Grant,Anderson Spur,864,2024-01-17 02:19:13
C02165,Indiana,La Porte,La Porte,Chelsea Lodge,5497,2024-01-17 02:19:13
C02166,Ohio,Saint Marys,Auglaize,Adams Unions,49541,2024-01-24 06:44:26
C02167,New York,Bloomville,Delaware,Rebecca Run,12893,2024-02-02 05:30:44
C02167,California,Platina,Shasta,Hardin Estates,9,2024-02-02 05:30:44
C02168,Pennsylvania,Newton Hamilton,Mifflin,Mackenzie Knoll,65045,2024-01-15 11:23:23
C02168,West Virginia,Gilbert,Mingo,Warren River,9001,2024-01-15 11:23:23
C02169,Pennsylvania,Pocono Manor,Monroe,Nancy Field,52404,2024-01-11 13:43:50
C02169,South Carolina,Allendale,Allendale,Sarah Route,5842,2024-01-11 13:43:50
C02170,Michigan,Grayling,Crawford,Denise Extensions,7933,2024-01-22 14:28:35
C02171,Pennsylvania,Burnside,Clearfield,Conway Brooks,84457,2024-01-18 14:30:37
C02172,Pennsylvania,Woxall,Montgomery,Mccarty Corner,2950,2024-01-10 14:25:35
C02172,Indiana,Greentown,Howard,Campbell Bridge,18417,2024-01-10 14:25:35
C02173,Arizona,Black Canyon City,Yavapai,Mckenzie Forest,6554,2024-01-26 03:37:15
C02174,Connecticut,Winchester Center,Litchfield,Jeffrey Trace,467,2024-01-23 20:54:25
C02174,Georgia,Senoia,Coweta,Ryan Hollow,19,2024-01-23 20:54:25
C02175,South Dakota,Canton,Lincoln,Patricia Springs,53542,2024-01-05 10:03:06
C02176,New York,Romulus,Seneca,Soto Viaduct,2860,2024-01-17 04:39:53
C02177,Arizona,Rillito,Pima,Novak Motorway,1340,2024-01-18 23:11:25
C02178,Kansas,Stafford,Stafford,Smith Square,240,2024-02-03 03:07:10
C02178,Illinois,Ancona,Livingston,Powers Island,6512,2024-02-03 03:07:10
C02179,Mississippi,Booneville,Prentiss,Rodriguez Road,597,2024-01-29 04:29:00
C02179,Mississippi,Harriston,Jefferson,Danielle Drives,3031,2024-01-29 04:29:00
C02180,Indiana,Selma,Delaware,Nelson Village,80540,2024-02-05 22:13:59
C02181,Virginia,Verona,Augusta,Daniel Knoll,78730,2024-01-20 00:17:26
C02181,Massachusetts,Ipswich,Essex,Cohen Prairie,3432,2024-01-20 00:17:26
C02182,Utah,Fountain Green,Sanpete,Patricia Springs,5562,2024-01-26 10:28:53
C02182,North Dakota,Lansford,Bottineau,Lawson Landing,5783,2024-01-26 10:28:53
C02183,Mississippi,Centreville,Wilkinson,Clark Burgs,518,2024-02-01 17:04:48
C02183,Montana,Sand Coulee,Cascade,Gill Plaza,8280,2024-02-01 17:04:48
C02184,Louisiana,Mansfield,De Soto,Cassandra Path,1898,2024-01-31 14:09:58
C02184,Tennessee,Wildersville,Henderson,Cervantes Roads,984,2024-01-31 14:09:58
C02185,Illinois,Mount Auburn,Christian,Marissa Terrace,5625,2024-01-20 12:24:46
C02186,New Jersey,Parlin,Middlesex,Bowman Alley,27188,2024-01-13 19:38:03
C02187,Virginia,Eastville,Northampton,Laura Plaza,20752,2024-01-13 23:03:08
C02188,West Virginia,Harts,Lincoln,Olivia Heights,90648,2024-01-24 18:48:20
C02189,North Carolina,Seaboard,Northampton,Blake Hills,440,2024-02-02 09:57:20
C02189,New Jersey,New Vernon,Morris,Young Courts,718,2024-02-02 09:57:20
C02190,Tennessee,Rockvale,Rutherford,Henry Throughway,67291,2024-01-27 07:18:07
C02190,Pennsylvania,Coburn,Centre,Montgomery Roads,2616,2024-01-27 07:18:07
C02191,Maryland,Secretary,Dorchester,Tracy Ports,52756,2024-01-26 04:57:26
C02192,Texas,Weimar,Colorado,Daniel Spur,161,2024-01-25 10:32:09
C02193,Pennsylvania,Newmanstown,Lebanon,Gregory Isle,90074,2024-01-25 15:53:08
C02194,Mississippi,Thaxton,Pontotoc,Clark Camp,604,2024-01-14 13:55:43
C02194,Pennsylvania,Lyndora,Butler,Angela Shore,16723,2024-01-14 13:55:43
C02195,New Jersey,High Bridge,Hunterdon,Duke Mountains,6060,2024-01-08 13:57:43
C02195,New Jersey,Clementon,Camden,Gibson Row,77889,2024-01-08 13:57:43
C02196,Oklahoma,Centrahoma,Coal,Brian Estates,84,2024-01-18 20:12:05
C02196,California,Monterey,Monterey,Oliver Village,11,2024-01-18 20:12:05
C02197,Kansas,Marienthal,Wichita,Marshall Ways,658,2024-01-24 12:53:48
C02198,Nebraska,Crab Orchard,Johnson,Olivia Valley,367,2024-01-12 07:44:05
C02198,Tennessee,Munford,Tipton,Schultz Terrace,479,2024-01-12 07:44:05
C02199,Texas,Orange,Orange,Martha Brooks,999,2024-01-10 06:24:21
C02200,Pennsylvania,Morann,Clearfield,Moreno Plains,652,2024-02-02 12:36:58
C02200,New York,Wingdale,Dutchess,Kelli Plain,45334,2024-02-02 12:36:58
C02201,Virginia,Head Waters,Highland,Angel Ridge,207,2024-01-13 01:04:41
C02202,South Dakota,Dimock,Hutchinson,Aaron Drives,7554,2024-01-25 15:52:46
C02202,South Carolina,Edgemoor,Chester,Reed Valleys,964,2024-01-25 15:52:46
C02203,Alabama,Valley Head,De Kalb,Matthew Cove,2303,2024-01-17 00:04:46
C02204,Connecticut,Pequabuck,Litchfield,Solis Extensions,3308,2024-01-15 09:41:08
C02205,California,Courtland,Sacramento,Tran Ville,88,2024-01-06 04:50:29
C02206,Georgia,Savannah,Chatham,Kelsey Parkway,44306,2024-02-05 12:12:50
C02207,Alabama,Bessemer,Jefferson,Christopher Dale,1681,2024-01-20 21:12:54
C02208,Wisconsin,Hawkins,Rusk,Kidd Meadow,52152,2024-01-29 06:43:43
C02208,Vermont,Whiting,Addison,Webb Views,711,2024-01-29 06:43:43
C02209,Tennessee,Shawanee,Claiborne,Fox Meadows,6414,2024-01-05 04:54:49
C02210,Indiana,La Porte,La Porte,Mercado Keys,468,2024-01-23 18:37:31
C02210,Tennessee,Wildersville,Henderson,Lee Mountain,2525,2024-01-23 18:37:31
C02211,Indiana,Stockwell,Tippecanoe,Love Valleys,95166,2024-01-19 07:20:29
C02211,Connecticut,Old Mystic,New London,Jeffrey Estates,370,2024-01-19 07:20:29
C02212,Illinois,Flora,Clay,Marquez Circle,715,2024-01-31 00:24:06
C02213,Pennsylvania,Milford Square,Bucks,Chandler Roads,323,2024-01-23 11:43:13
C02214,New Mexico,El Rito,Rio Arriba,Matthew Ramp,1159,2024-01-20 03:00:00
C02214,California,Kernville,Kern,Parks Roads,38416,2024-01-20 03:00:00
C02215,Minnesota,Bethel,Anoka,Sandra Springs,62,2024-01-27 03:46:11
C02215,Pennsylvania,Renfrew,Butler,Manuel Square,660,2024-01-27 03:46:11
C02216,Pennsylvania,Moshannon,Centre,Michael Corner,834,2024-01-27 10:01:14
C02216,Michigan,White Lake,Oakland,Joshua Port,63568,2024-01-27 10:01:14
C02217,Arizona,Avondale,Maricopa,Gilbert Throughway,47244,2024-01-16 06:55:41
C02217,Ohio,Verona,Preble,Jane Mountain,2187,2024-01-16 06:55:41
C02218,New York,Weedsport,Cayuga,Allen River,4742,2024-01-14 03:39:19
C02218,West Virginia,Spelter,Harrison,Donald Pines,48709,2024-01-14 03:39:19
C02219,Pennsylvania,Mckeesport,Allegheny,Brandy Isle,62890,2024-01-29 23:58:17
C02220,New Hampshire,Marlborough,Cheshire,Nicholas Mill,3312,2024-01-06 03:18:52
C02220,Texas,Natalia,Medina,Boyd Curve,876,2024-01-06 03:18:52
C02221,California,Avenal,Kings,Villegas Summit,4765,2024-01-12 18:24:36
C02221,Nebraska,Fort Calhoun,Washington,Melissa Curve,6968,2024-01-12 18:24:36
C02222,South Carolina,Silverstreet,Newberry,Carl Land,71352,2024-02-09 10:38:26
C02222,Illinois,Sheldon,Iroquois,Murphy Row,500,2024-02-09 10:38:26
C02223,West Virginia,Berwind,Mcdowell,Fletcher Cape,6648,2024-02-03 19:18:21
C02224,Wisconsin,Spring Valley,Pierce,Holmes Crescent,83127,2024-01-18 22:55:21
C02225,California,Granite Bay,Placer,Williams Plain,35948,2024-01-24 16:39:07
C02226,New York,Natural Bridge,Jefferson,Cox Heights,816,2024-01-19 18:09:24
C02227,Texas,Coleman,Coleman,Elizabeth Lakes,41765,2024-02-01 12:49:33
C02228,Iowa,Truro,Madison,Deanna Prairie,101,2024-01-17 08:47:03
C02229,Iowa,Floyd,Floyd,Crystal Village,835,2024-02-02 01:34:35
C02229,Indiana,Oolitic,Lawrence,Campbell Station,12771,2024-02-02 01:34:35
C02230,Illinois,Batchtown,Calhoun,Robin Lights,853,2024-01-12 11:24:43
C02230,Indiana,New Trenton,Franklin,Marissa Court,744,2024-01-12 11:24:43
C02231,Texas,Stanton,Martin,Diane Burgs,922,2024-01-31 11:40:09
C02231,Hawaii,Papaikou,Hawaii,Michelle Green,99658,2024-01-31 11:40:09
C02232,South Carolina,Mc Cormick,Mccormick,Steven Glen,2658,2024-01-05 21:41:02
C02233,Texas,Vanderpool,Bandera,Burch Pine,23865,2024-02-03 09:23:40
