purchase_id,customer_id,product_id,quantity,total_price,recipient_name,recipient_phone,province,city,district,street_name,house_number,purchase_time
PR0005070,C04449,P0028452,1,86.11,Sean Lee,821-251-3142,Nebraska,David City,Butler,Moore Island,459,2024-05-03 01:39:50
PR0000578,C01473,P0028490,1,137.48,John Ross,413-347-8943,Nebraska,Nickerson,Dodge,Danielle Vista,4447,2024-05-05 05:18:04
PR0004653,C04570,P0028632,1,8.37,Kaitlin Tyler,633-283-8602,Michigan,Watersmeet,Gogebic,Burton Burg,45300,2024-05-11 09:27:13
PR0003913,C04866,P0028644,1,16.75,Steven Butler,869-644-2626,Indiana,Goshen,Elkhart,Michael Glen,84807,2024-05-09 09:11:47
PR0003988,C01629,P0028709,1,11.96,Carla Gray,716-464-4810,Michigan,Kalamazoo,Kalamazoo,Collins Causeway,474,2024-04-21 04:46:56
PR0005179,C03412,P0028743,3,25.11,Darren Miller,274-634-6180,New York,Denver,Delaware,Wiley Keys,7224,2024-05-15 03:41:01
PR0002270,C04722,P0028746,1,9.57,Michael Madden,386-593-1985,New York,Billings,Dutchess,Calvin Flat,3961,2024-05-05 08:37:36
PR0007930,C04335,P0028751,5,47.85,Laura Roberts,468-833-8835,North Carolina,Macon,Warren,Rangel Center,71106,2024-04-17 03:31:14
PR0003091,C04609,P0028751,1,9.57,Robert Reese,796-750-6598,West Virginia,Harts,Lincoln,Brandon Key,180,2024-05-14 22:31:22
PR0005412,C03286,P0028821,2,19.14,Katie Walters,821-446-2584,Pennsylvania,Saint Marys,Elk,King Drives,8922,2024-05-12 21:15:53
PR0004186,C02935,P0028870,3,21.93,Renee Melendez,523-480-9387,Arizona,Fort Apache,Navajo,Nathaniel Spurs,833,2024-04-26 07:26:22
PR0005401,C02688,P0028914,2,23.92,Eduardo Sims,588-401-6443,Virginia,Sutherlin,Pittsylvania,Laurie Ports,6217,2024-05-03 04:53:40
PR0001284,C06132,P0028919,1,10.77,Ryan Palmer,282-343-9937,California,Palos Verdes Peninsula,Los Angeles,Roberto Light,51538,2024-05-14 11:38:13
PR0002428,C04287,P0028946,2,12.58,Michael Harris,774-932-9408,California,Woodbridge,San Joaquin,Kevin Shore,84992,2024-04-30 00:21:04
PR0000885,C03639,P0028946,2,12.58,Cheryl Young,995-906-3130,California,Winterhaven,Imperial,Sarah Passage,5522,2024-05-04 20:06:08
PR0000435,C04920,P0029056,3,20.67,Kimberly Ellis,905-709-8664,New York,Yonkers,Westchester,Allison Junctions,729,2024-04-23 19:38:22
PR0000822,C06310,P0029057,1,11.96,Samantha Thomas,215-537-2208,Massachusetts,Williamsburg,Hampshire,Lee Mount,11298,2024-05-12 13:48:57
PR0002415,C06219,P0029058,1,11.96,George Byrd,473-908-6157,Minnesota,Emmons,Freeborn,Maynard Point,1993,2024-04-23 23:26:06
PR0007502,C03957,P0029058,2,23.92,Keith Rodriguez,827-652-4601,Illinois,Boles,Johnson,Amber Ramp,142,2024-05-03 03:42:28
PR0001163,C03943,P0029076,1,8.37,Kimberly Davidson,973-443-8756,Pennsylvania,Birdsboro,Berks,Blevins Dam,171,2024-04-18 21:37:56
PR0003741,C00358,P0029105,1,23.95,Carolyn Moore,899-464-5371,Michigan,Henderson,Shiawassee,Reynolds Mills,809,2024-04-20 05:22:29
PR0007751,C01945,P0029172,2,33.48,Christopher Crane,332-708-8650,Vermont,Highgate Springs,Franklin,Dean Place,36740,2024-05-09 17:34:40
PR0001783,C00201,P0029270,2,6.58,Zachary Nichols,792-409-8452,Maine,Stockholm,Aroostook,Shelby Throughway,27267,2024-04-26 22:37:13
PR0004092,C04948,P0029364,2,3.56,Nicole Gordon,357-930-2652,Colorado,Denver,Adams,Moore Mission,3684,2024-05-07 05:57:50
PR0002079,C00226,P0029473,1,7.19,Joseph Dougherty,403-752-2972,North Carolina,Proctorville,Robeson,Megan Center,21797,2024-04-26 02:35:21
PR0004500,C00637,P0029562,1,31.13,Joel Wise,267-216-3591,Ohio,Toledo,Wood,Alicia Ranch,318,2024-04-18 01:24:46
PR0005587,C03285,P0029591,2,20.92,Tina Walter,228-946-7552,Pennsylvania,Warrington,Bucks,Richard Cliffs,461,2024-04-21 13:04:48
PR0004528,C05152,P0029606,2,11.92,Thomas Abbott,776-838-8850,Iowa,Calmar,Winneshiek,Smith Union,90372,2024-05-02 19:57:36
PR0004248,C00320,P0029635,2,35.9,Jonathan Alvarez,993-788-9946,Tennessee,Tigrett,Dyer,Garza Fort,5534,2024-04-19 15:44:17
PR0000580,C00587,P0029753,3,57.45,Caitlin Miller,382-803-3176,Texas,Dayton,Liberty,Woods Centers,1902,2024-05-09 23:26:34
PR0007897,C02081,P0029762,3,32.34,Theresa Garcia,343-573-7673,Hawaii,Laupahoehoe,Hawaii,Michelle Radial,40741,2024-05-13 19:31:31
PR0006481,C03067,P0029809,2,4.8,Eric Gonzalez,719-869-9799,South Dakota,Mc Laughlin,Corson,Thompson Forest,614,2024-04-25 18:26:04
PR0007021,C04507,P0029876,2,55.06,Judith Mitchell,824-786-3012,Ohio,West Liberty,Logan,Lawrence Island,100,2024-05-13 15:49:21
PR0007099,C05502,P0029887,1,22.74,Gwendolyn Klein,435-678-3813,Iowa,Calmar,Winneshiek,Dana Meadows,1254,2024-05-08 15:48:59
PR0003179,C05872,P0029929,1,6.57,Corey Richardson,240-850-3821,North Dakota,Tower City,Cass,Christopher Curve,8870,2024-04-28 11:20:00
PR0005425,C03668,P0030028,2,79.02,Shawn Jimenez,210-671-5791,Kentucky,Lejunior,Harlan,Sierra Parkways,3395,2024-05-01 10:41:07
PR0003089,C02334,P0030029,2,23.92,Jared Osborn,391-608-7836,Iowa,Ira,Jasper,Matthew Causeway,908,2024-05-10 19:14:54
PR0001596,C06248,P0030032,5,209.5,Christina Chavez,662-541-7771,Kentucky,Gulston,Harlan,Sharon Island,2356,2024-04-28 15:33:51
PR0006255,C02963,P0030033,2,76.16,Adam Davis,388-298-7058,Florida,Osteen,Volusia,Robert Overpass,38750,2024-04-22 10:23:21
PR0002013,C04606,P0030145,2,50.06,Alexander Freeman,669-728-5748,Mississippi,Centreville,Wilkinson,Jason Trail,279,2024-04-28 18:07:01
PR0006489,C05442,P0030236,3,107.76,James Horn,361-957-3572,Iowa,Correctionville,Woodbury,Kimberly Light,8253,2024-04-20 11:00:43
PR0002570,C04686,P0030315,1,35.92,Patrick Hart,558-384-3988,Utah,Snowville,Box Elder,Davis Square,28463,2024-04-20 15:26:24
PR0000579,C03888,P0030352,2,59.86,Shelby Hawkins,881-506-4373,Arkansas,Black Rock,Lawrence,Fisher Alley,996,2024-05-11 06:47:59
PR0003573,C03347,P0030359,1,29.93,Karla Ramos,477-338-6127,Minnesota,Worthington,Nobles,Robin Underpass,7730,2024-05-03 21:22:36
PR0003399,C05118,P0030379,2,40.7,Kelly Palmer,529-751-7878,Texas,San Felipe,Austin,Porter Mountains,1109,2024-05-15 02:31:19
PR0001697,C02972,P0030395,1,23.95,Katherine Dunn,521-413-5606,Arkansas,Humnoke,Lonoke,Elizabeth Junctions,415,2024-04-27 10:50:23
PR0002048,C03113,P0030484,1,9.57,Nicholas Pennington,868-936-9947,Pennsylvania,Leechburg,Armstrong,Todd Village,2152,2024-04-20 17:53:10
PR0007631,C06271,P0030511,1,19.15,John Smith,361-795-5357,New York,Moriches,Suffolk,Natalie Mountain,316,2024-04-26 05:58:13
PR0005325,C03714,P0030613,2,23.92,Ricky Moore,874-636-6454,Texas,La Feria,Cameron,Velasquez Hollow,4307,2024-05-15 23:56:46
PR0002880,C04925,P0030649,2,45.48,Tracy Banks,479-872-9900,Colorado,South Fork,Rio Grande,Nicholas Motorway,6934,2024-04-22 02:11:46
PR0006993,C03367,P0030654,1,31.92,Lindsey Walker,459-441-2924,North Dakota,Bismarck,Burleigh,Luna Turnpike,42427,2024-04-30 15:45:27
PR0007713,C01519,P0030674,1,9.57,Jodi Lane,831-326-3450,South Carolina,Silverstreet,Newberry,Ray Fort,5791,2024-04-23 19:17:07
PR0003727,C05115,P0030698,1,8.37,Annette Flores,311-884-3436,Maryland,Crumpton,Queen Annes,Anderson Estate,19864,2024-04-23 22:06:36
PR0000133,C02361,P0030714,3,107.76,Erica Clark,850-888-9989,Nebraska,Madrid,Perkins,Smith Square,9700,2024-04-20 20:15:49
PR0005561,C01695,P0030745,1,121.98,Anthony Mills,815-899-3167,Minnesota,East Grand Forks,Polk,Meyer Valleys,8240,2024-05-08 07:15:47
PR0004478,C01974,P0030767,5,559.2,Zachary Ferrell,639-390-4802,Florida,Osteen,Volusia,Smith Lane,8812,2024-04-26 05:50:03
PR0004987,C02256,P0030822,1,271.81,James Golden,531-801-3890,Hawaii,Ninole,Hawaii,Rodriguez Cape,2554,2024-04-21 07:31:24
PR0004405,C02553,P0030837,1,35.69,Ronald Ross,344-508-8149,Pennsylvania,Leechburg,Armstrong,Larry Island,452,2024-04-21 11:03:27
PR0006895,C00477,P0030872,1,70.06,Clinton Lee,719-703-5750,Ohio,Newtonsville,Clermont,Johnson Mill,39848,2024-04-28 07:43:25
PR0000669,C02225,P0030925,2,35.9,Michael Bradshaw,361-698-2212,California,Granite Bay,Placer,Williams Plain,35948,2024-04-30 10:34:08
PR0007599,C00277,P0030989,3,35.88,Kathleen Andrade,224-926-2979,Indiana,Culver,Marshall,Brown Harbors,2638,2024-04-19 22:46:13
PR0006040,C04286,P0031004,1,34.29,Anna Walker,958-825-1172,Pennsylvania,Saint Marys,Elk,Joel Camp,3745,2024-05-02 16:45:07
PR0000500,C01007,P0031007,2,86.02,Bradley Johnson,689-488-1925,North Carolina,Hudson,Caldwell,Marc Orchard,647,2024-04-18 20:28:02
PR0004588,C02781,P0031063,1,17.84,Adriana White,550-673-9951,Missouri,Tina,Carroll,Hicks Common,507,2024-04-26 12:57:17
PR0003968,C05067,P0031099,2,14.38,Christopher Mckenzie,763-988-2421,Texas,Lolita,Jackson,Jackson Hill,1110,2024-05-09 10:29:29
PR0008432,C04313,P0031137,1,23.7,Maria Coleman,763-267-6570,California,Brawley,Imperial,Bailey Turnpike,656,2024-04-28 06:07:53
PR0003661,C02935,P0031143,2,35.9,Renee Melendez,523-480-9387,West Virginia,White Sulphur Springs,Greenbrier,Morris Club,468,2024-04-30 19:18:55
PR0001592,C04572,P0031344,2,59.86,Carolyn Miller,846-799-5799,California,Brawley,Imperial,Tara Manors,745,2024-05-15 07:06:39
PR0007773,C04557,P0031392,2,59.86,Kristen Garcia,215-727-1571,Louisiana,Colfax,Grant,Justin Track,47826,2024-05-11 00:44:30
PR0006293,C00120,P0031394,2,107.76,Lauren Carson,389-520-6685,Pennsylvania,Moshannon,Centre,Barbara Roads,3525,2024-04-25 16:31:17
PR0001646,C03708,P0031450,2,214.66,Ruben Drake,607-680-1536,Massachusetts,South Easton,Bristol,Hickman Prairie,4228,2024-05-14 12:07:50
PR0006586,C03073,P0031457,1,16.1,Tricia Valencia,753-504-3491,Oregon,Selma,Josephine,Courtney Locks,840,2024-05-10 15:03:52
PR0004614,C05337,P0031478,1,11.96,Christopher Pitts,252-627-5990,New Mexico,Portales,Roosevelt,Jesse Shoal,28795,2024-04-23 22:49:14
PR0008016,C01603,P0031532,2,404.16,Tiffany Smith,654-775-9774,West Virginia,Orma,Calhoun,Davis Squares,5810,2024-05-08 17:20:34
PR0002011,C04942,P0031545,2,275.44,Pamela Thompson,280-477-9170,Virginia,West Mclean,Fairfax,Moon Falls,671,2024-05-08 10:53:50
PR0004679,C04105,P0031569,2,46.5,Robyn Wells,875-848-6870,Florida,Highland City,Polk,Tracey Stravenue,422,2024-04-28 05:42:09
PR0000125,C01843,P0031630,1,150.86,Carrie Valdez,691-416-4146,Utah,Minersville,Beaver,Julia Underpass,68460,2024-05-10 01:33:46
PR0008269,C02407,P0031734,2,23.92,Jason Rhodes,791-797-9225,New York,Rosedale,Queens,Antonio Turnpike,892,2024-04-16 23:04:47
PR0008034,C05401,P0031747,3,72.39,Brent Abbott,295-232-7504,Colorado,Dillon,Summit,Roman Stream,8161,2024-05-02 08:33:05
PR0002029,C04135,P0031761,3,16.17,John Graham,238-859-5364,North Dakota,Lansford,Bottineau,Pineda Lodge,3020,2024-04-24 15:41:31
PR0005438,C00766,P0031796,2,8.6,Sarah Pittman,457-693-5415,South Carolina,Galivants Ferry,Horry,Veronica Hill,613,2024-04-30 13:01:30
PR0005987,C02379,P0031881,1,11.96,Maria Cooke,734-758-1052,New York,Carthage,Jefferson,Judy Stravenue,3140,2024-04-19 18:55:36
PR0004712,C05093,P0031952,2,167.42,Matthew Baldwin,903-827-1800,Washington,Davenport,Lincoln,Connor Shoals,5548,2024-05-09 14:49:38
PR0004031,C06357,P0032027,1,69.16,Victor Morris,884-210-3175,New Mexico,Tome,Valencia,Anthony Lane,21268,2024-05-14 10:28:37
PR0001981,C03467,P0032104,1,7.78,Marie Boyd,583-905-2932,Mississippi,Crawford,Lowndes,Garcia Highway,60438,2024-04-23 09:10:10
PR0002298,C03459,P0032116,1,14.97,Elizabeth Brown,372-204-7866,Indiana,Goodland,Newton,Nelson Groves,569,2024-04-25 01:42:05
PR0004480,C04312,P0032213,1,4.78,Julie Anderson,929-251-1499,California,Hidden Valley Lake,Lake,Adam Ferry,394,2024-05-03 10:29:18
PR0006802,C04035,P0032241,2,99.86,Paul Powell,787-880-6745,Texas,Bellevue,Clay,Stephen Junction,3930,2024-04-27 03:15:56
PR0003814,C03655,P0032258,2,670.42,Taylor Brown,774-328-6477,Pennsylvania,Picture Rocks,Lycoming,Melton Fall,35960,2024-04-29 10:40:09
PR0003319,C03372,P0032275,2,73.82,Kathryn Daniel,998-755-7002,Washington,Davenport,Lincoln,Duarte Brook,233,2024-04-27 20:41:09
PR0002004,C00549,P0032303,2,47.66,Elizabeth Marshall DVM,261-911-1131,Pennsylvania,Bernville,Berks,Tara Pike,141,2024-04-18 07:01:30
PR0004373,C05276,P0032363,2,14.34,Mark Miller,931-435-5299,Georgia,Wildwood,Dade,Rebecca Skyway,7623,2024-04-30 16:35:08
PR0001360,C05121,P0032381,2,45.48,Steven Young,221-382-1238,New Jersey,Atco,Camden,Reynolds Underpass,8082,2024-04-25 22:34:27
PR0007837,C00301,P0032390,1,7.17,Donna Boone,840-770-6486,South Carolina,Hartsville,Darlington,Taylor Mall,60881,2024-04-17 17:53:21
PR0007639,C02528,P0032413,2,110.04,Jacob Zamora,872-440-8842,Alabama,Gadsden,Etowah,Hoffman Route,565,2024-04-16 18:15:23
PR0007547,C01943,P0032440,1,8.37,Patricia Young PhD,669-814-5636,Indiana,New Waverly,Cass,Dickson Lake,6186,2024-05-13 18:41:55
PR0004778,C05543,P0032579,1,7.17,Deborah Williams,210-559-4437,Alabama,Steele,Saint Clair,Evans Vista,48,2024-04-28 06:32:16
PR0006094,C00676,P0032619,3,200.85,Susan Aguirre,241-659-7374,Texas,Aspermont,Stonewall,Mitchell Summit,463,2024-05-06 07:10:34
PR0007726,C03120,P0032757,1,14.37,Anna Cunningham,791-292-4590,Virginia,Maurertown,Shenandoah,Debbie Heights,34476,2024-04-26 15:33:44
PR0006423,C06490,P0032788,2,47.88,Mary Smith,817-211-7667,Idaho,Franklin,Franklin,Ryan Mission,46921,2024-04-27 16:38:22
PR0001663,C04234,P0032797,1,47.89,Christian Vaughn,637-544-8310,Texas,Elysian Fields,Harrison,Lucas Motorway,8072,2024-05-08 00:52:45
PR0003926,C00040,P0032810,5,299.35,Barbara Kelley,400-209-4085,Indiana,Lagrange,Lagrange,Lopez Lights,40384,2024-04-18 07:38:51
PR0006891,C04363,P0032845,1,15.56,Mary Rodriguez,947-348-9142,Oklahoma,Dougherty,Murray,Jennifer Trail,552,2024-05-02 14:36:54
PR0003840,C01057,P0032870,2,189.22,Sarah Downs,958-362-5711,Florida,Lake Harbor,Palm Beach,James Branch,4846,2024-05-15 21:18:05
PR0006095,C05643,P0032928,2,23.72,Allen Jackson,580-946-7730,Louisiana,Hammond,Tangipahoa,Hebert Radial,8210,2024-04-19 21:54:04
PR0007440,C00046,P0033002,1,34.72,Tammy Vargas,575-768-5398,Connecticut,Darien,Fairfield,Williams Ridges,58366,2024-05-10 11:53:25
PR0004476,C04644,P0033023,1,9.57,Alexandra Avila,431-970-9595,Missouri,Ava,Douglas,James Parks,984,2024-05-09 05:59:48
PR0008243,C05337,P0033048,2,11.96,Karina Cooper,461-327-3577,West Virginia,Mullens,Wyoming,Brandon Road,127,2024-04-15 19:05:51
PR0004988,C02805,P0033091,2,26.22,Tommy Walter,919-516-4673,New Jersey,Buena,Atlantic,Jennifer Ranch,5775,2024-04-30 20:34:54
PR0003982,C04568,P0033118,2,197.6,Glenn Gallegos,875-852-7314,Ohio,Dellroy,Carroll,Freeman Spurs,8996,2024-04-25 05:26:40
PR0004227,C01366,P0033136,1,88.5,Christine Robinson,984-484-7168,Kansas,Cedar,Smith,Ashley Well,957,2024-05-06 01:17:32
PR0000940,C03092,P0033185,1,14.36,Jennifer Welch,361-585-9028,Missouri,Poplar Bluff,Butler,Raymond Brooks,58322,2024-04-21 15:15:20
PR0008057,C02399,P0033229,2,35.9,Michael Larson,357-940-3805,Delaware,Yorklyn,New Castle,Caitlyn Ville,91,2024-04-28 03:22:01
PR0004616,C01475,P0033337,2,10.76,Keith Foster,843-643-2649,Iowa,Thor,Humboldt,Mark Street,5579,2024-05-13 21:34:06
PR0006968,C02747,P0033363,2,8.36,Edward Clark,808-717-5165,Maryland,Rhodesdale,Dorchester,Carl Mission,65609,2024-05-14 20:47:02
PR0003595,C01503,P0033395,5,59.8,Benjamin Ortega,418-834-9203,Massachusetts,Elmwood,Plymouth,Seth Underpass,848,2024-04-24 22:53:35
PR0000442,C04065,P0033445,3,35.94,Courtney Brown,865-206-1483,West Virginia,Point Pleasant,Mason,Yesenia Fort,676,2024-05-14 16:10:11
PR0007675,C03518,P0033448,2,30.9,Beverly Pham,284-713-8814,West Virginia,West Milford,Harrison,Ryan Mountain,4905,2024-05-04 20:42:47
PR0003097,C02192,P0033524,5,107.7,William Mann,933-455-6045,Texas,Weimar,Colorado,Daniel Spur,161,2024-04-18 03:47:04
PR0008180,C02048,P0033560,3,53.85,Luis Paul,936-976-2817,North Carolina,Kelly,Bladen,Baker Square,4821,2024-05-10 23:33:31
PR0001506,C04053,P0033588,2,18.76,Brooke Jenkins,692-485-8685,Michigan,Woodland,Barry,Justin Heights,626,2024-04-19 23:00:46
PR0003911,C04395,P0033599,1,104.19,Christina Hart,640-770-1384,Florida,Fort Mc Coy,Marion,Riley Brook,447,2024-04-20 12:33:07
PR0006124,C06305,P0033701,1,5.51,Steven Hunt,312-900-6143,Virginia,Hot Springs,Bath,Justin Tunnel,73934,2024-04-21 14:49:33
PR0007439,C05875,P0033758,3,17.94,Lisa Holmes,803-312-6395,New York,Johnson,Orange,Sheri Parkway,529,2024-04-24 06:54:42
PR0006930,C00986,P0033831,1,16.65,Laura Fischer,801-554-4440,Indiana,Rockfield,Carroll,Dominguez Causeway,38788,2024-04-30 05:02:55
PR0002152,C02707,P0033840,2,23.92,Catherine Soto,439-861-9263,South Carolina,Goose Creek,Berkeley,Molly Cliff,2321,2024-05-03 02:44:58
PR0001732,C05385,P0033867,1,17.95,Rebekah Greene,379-396-5534,Pennsylvania,Swarthmore,Delaware,Arnold Neck,61969,2024-04-19 21:25:07
PR0004148,C04361,P0033945,1,41.9,Allen Webster,539-840-5648,Iowa,Cleghorn,Cherokee,Alexander Ville,140,2024-05-02 03:50:01
PR0002180,C05023,P0033961,1,1.9,Jonathan Perry,821-250-6153,Florida,Lake Harbor,Palm Beach,Mark Forest,5499,2024-04-27 00:06:34
PR0004916,C04619,P0033977,1,15.56,Alicia Thompson,417-862-1476,Kansas,Lewis,Edwards,Joshua Roads,8221,2024-04-17 17:00:39
PR0002992,C00515,P0034018,1,26.34,Leah Fox,383-430-3414,California,Alleghany,Sierra,Lawrence Island,12040,2024-05-11 15:15:05
PR0008251,C02638,P0034137,1,29.93,Philip Copeland,944-892-3944,South Carolina,Edgemoor,Chester,Alexander River,662,2024-04-28 08:04:08
PR0007923,C00890,P0034151,2,33.5,Mark Thomas,223-705-2479,Wisconsin,Windsor,Dane,Stephens Mountain,98726,2024-05-13 16:12:34
PR0001724,C04152,P0034218,1,29.93,Valerie Lawson,552-206-9680,Oklahoma,Ninnekah,Grady,Pope Springs,60052,2024-04-28 01:47:40
PR0004709,C02591,P0034300,1,39.52,Leah Ramirez,700-727-7618,Connecticut,Hanover,New London,Carney Isle,24205,2024-04-27 14:14:16
PR0004995,C03630,P0034386,2,14.34,April Nielsen,399-757-6626,Georgia,Pine Mountain Valley,Harris,Davis Villages,6195,2024-05-09 09:23:16
PR0002574,C01617,P0034421,1,17.84,Natasha Davenport,350-382-9817,Missouri,Denver,Worth,Grant Mount,5530,2024-05-04 12:44:11
PR0005241,C06339,P0034712,3,43.08,Wyatt Stevenson,350-814-8652,California,Planada,Merced,Luna Greens,625,2024-05-12 10:32:40
PR0000168,C04912,P0034751,2,62.26,Zachary Cole,364-663-8523,New York,Plainview,Nassau,Garcia Overpass,12,2024-04-15 16:52:59
PR0003433,C05392,P0034780,1,5.35,Austin Robinson,578-896-8495,Arkansas,Strawberry,Lawrence,Saunders Parks,89241,2024-05-02 15:29:07
PR0002414,C00965,P0034871,2,71.84,Jeremy Moran,806-281-4702,West Virginia,Capon Bridge,Hampshire,Farmer Highway,522,2024-05-06 02:32:11
PR0005274,C03633,P0034878,1,53.88,Kristin Golden,697-595-7659,Ohio,Blue Creek,Adams,Matthew Haven,61891,2024-05-15 02:20:59
PR0003292,C02286,P0034961,1,36.23,Michael Cruz,866-200-5063,Idaho,Arco,Butte,Colin Curve,8928,2024-05-05 19:43:44
PR0006932,C06164,P0034983,1,4.78,Karen Hicks,833-285-6061,Texas,Devine,Medina,James Wall,3913,2024-04-27 15:32:41
PR0000331,C00899,P0034999,1,2.98,Tara Dickson,355-923-9812,South Carolina,Wellford,Spartanburg,Rodriguez Square,5571,2024-05-03 04:12:37
PR0001029,C00658,P0035083,2,23.92,Nicholas Lawrence,757-794-5079,Missouri,West Alton,Saint Charles,Gregory Park,687,2024-04-25 22:41:57
PR0003372,C00766,P0035114,1,97.01,Sarah Pittman,457-693-5415,South Carolina,Galivants Ferry,Horry,Veronica Hill,613,2024-04-21 04:17:59
PR0007896,C05578,P0035199,2,4.08,Daniel Jones,201-431-5233,Ohio,Toledo,Wood,Cole Drives,90328,2024-04-28 22:24:50
PR0000062,C05458,P0035231,1,16.77,John Miller,438-520-3708,Virginia,Springfield,Fairfax,Taylor Square,3530,2024-04-26 23:00:13
PR0007257,C02804,P0035317,3,25.11,Walter Summers,908-251-8430,New York,Upper Jay,Essex,Adams Village,5892,2024-04-21 14:10:11
PR0003910,C05958,P0035352,3,35.88,Richard Thompson,592-843-7951,Pennsylvania,Malvern,Chester,Justin Turnpike,682,2024-04-23 11:34:11
PR0006886,C01715,P0035359,2,257.12,Elizabeth Melton,357-672-7177,Michigan,Au Gres,Arenac,Santana Ferry,34778,2024-05-09 23:12:00
PR0007898,C00205,P0035385,1,7.77,Patrick Moore,685-883-7734,California,Santa Margarita,San Luis Obispo,Hughes Court,493,2024-04-22 12:10:29
PR0000492,C01963,P0035396,3,46.68,Robert Elliott DDS,311-471-4613,Oklahoma,Hendrix,Bryan,Michael Cliffs,9918,2024-04-18 09:20:46
PR0003252,C01590,P0035420,1,9.57,Erica Castillo,652-221-5602,Texas,Forsan,Howard,Boyer Club,388,2024-05-06 17:14:50
PR0004213,C01780,P0035439,1,8.86,Daniel Mann,895-804-9354,Colorado,Hartsel,Park,Spence Drive,7828,2024-05-02 22:00:35
PR0004390,C00186,P0035495,1,71.74,James Salas,545-993-6853,Oregon,Siletz,Lincoln,Marc Cape,2438,2024-04-16 16:11:22
PR0001577,C02932,P0035522,1,20.35,Paul Lawrence,336-752-9889,Pennsylvania,Blandon,Berks,Andrew Circle,1330,2024-04-29 11:29:24
PR0008204,C00431,P0035613,1,59.87,Kelly Williams,590-816-5600,Missouri,West Alton,Saint Charles,Phillip Canyon,6360,2024-05-15 09:37:52
PR0004396,C01264,P0035662,3,35.88,Jennifer Mills,685-428-3922,New York,Hall,Ontario,Christopher Land,20264,2024-05-05 21:22:19
PR0001772,C00695,P0035709,1,43.1,David Molina,604-921-4007,Utah,Cache Junction,Cache,Navarro Valleys,88626,2024-05-03 16:27:13
PR0001853,C02869,P0035721,1,23.94,Chad Jones,849-214-3863,California,Anderson,Shasta,Henry Ridge,6685,2024-04-16 00:09:38
PR0003361,C02394,P0035747,1,20.35,Sharon Avila,295-855-7415,New York,Little York,Cortland,Christina Extensions,7435,2024-04-30 13:30:43
PR0008211,C06365,P0035757,1,34.72,Jessica Smith,594-695-7621,Kansas,Formoso,Jewell,Melanie Glens,5376,2024-04-24 11:30:16
PR0005219,C03834,P0035846,3,53.85,Allison Osborn,838-380-8760,North Dakota,Fort Ransom,Ransom,Ortiz Lights,605,2024-05-10 21:54:49
PR0006121,C02781,P0035886,2,19.66,Adriana White,550-673-9951,Colorado,Idalia,Yuma,Mark Haven,93099,2024-04-27 05:00:58
PR0008451,C05302,P0035889,2,43.12,Rachel Rose,947-339-7870,Massachusetts,Norwood,Norfolk,Julie Port,181,2024-04-27 17:24:57
PR0000002,C03982,P0035936,3,18.06,Lisa Mendez,979-621-2384,West Virginia,Smithville,Ritchie,David Gardens,6317,2024-04-29 21:49:15
PR0002321,C05870,P0035963,1,21.54,Amanda Clark,574-540-8451,New York,Hopewell Junction,Dutchess,Gonzalez Fall,517,2024-05-11 22:35:17
PR0007793,C06342,P0036016,2,71.78,Melissa Mann,277-959-1952,Colorado,Eckley,Yuma,Jordan Stream,860,2024-04-16 06:57:56
PR0001061,C05880,P0036044,2,31.12,Rebecca Henderson,536-681-6458,Virginia,Callao,Northumberland,Valdez Prairie,709,2024-04-15 12:21:24
PR0005315,C02404,P0036084,2,23.92,Christine Robbins,641-848-7397,Massachusetts,Hanson,Plymouth,Megan Track,741,2024-05-07 00:29:12
